Time,Iperf Svr ID,Iperf Svr Interval Start [sec],Iperf Svr Interval End [sec],Iperf Svr Transfer [MB],Iperf Svr Bandwidth [Mbps]
1669919817,5,759,760,0.00283,0.0232
1669919818,5,760,761,0.00283,0.0232
1669919819,5,761,762,0.00141,0.0116
1669919820,5,762,763,0,0
1669919821,5,763,764,0.00141,0.0116
1669919822,5,764,765,0,0
1669919823,5,765,766,0,0
1669919824,5,766,767,0,0
1669919825,5,767,768,0,0
1669919826,5,768,769,0,0
1669919827,5,769,770,0,0
1669919828,5,770,771,0,0
1669919829,5,771,772,0.00141,0.0116
1669919830,5,772,773,0,0
1669919831,5,773,774,0.00424,0.0348
1669919832,5,774,775,0.00141,0.0116
1669919833,5,775,776,0,0
1669919834,5,776,777,0.00141,0.0116
1669919835,5,777,778,0.00141,0.0116
1669919836,5,778,779,0.00141,0.0116
1669919837,5,779,780,0.00141,0.0116
1669919838,5,780,781,0.00141,0.0116
1669919839,5,781,782,0.00141,0.0116
1669919840,5,782,783,0,0
1669919841,5,783,784,0.00141,0.0116
1669919842,5,784,785,0.00283,0.0232
1669919843,5,785,786,0.00141,0.0116
1669919844,5,786,787,0.00141,0.0116
1669919845,5,787,788,0.00141,0.0116
1669919846,5,788,789,0.00141,0.0116
1669919847,5,789,790,0.00141,0.0116
1669919848,5,790,791,0.00141,0.0116
1669919849,5,791,792,0.00141,0.0116
1669919850,5,792,793,0.00283,0.0232
1669919851,5,793,794,0.00141,0.0116
1669919852,5,794,795,0.00141,0.0116
1669919853,5,795,796,0.00141,0.0116
1669919854,5,796,797,0.00424,0.0347
1669919855,5,797,798,0,0
1669919856,5,798,799,0,0
1669919857,5,799,800,0,0
1669919858,5,800,801,0,0
1669919859,5,801,802,0,0
1669919860,5,802,803,0,0
1669919861,5,803,804,0.00141,0.0116
1669919862,5,804,805,0.00141,0.0116
1669919863,5,805,806,0.00283,0.0231
1669919864,5,806,807,0.00283,0.0232
1669919865,5,807,808,0.00283,0.0232
1669919866,5,808,809,0.00283,0.0232
1669919867,5,809,810,0.00283,0.0232
1669919868,5,810,811,0.00283,0.0232
1669919869,5,811,812,0.00141,0.0116
1669919870,5,812,813,0.00283,0.0232
1669919871,5,813,814,0.00283,0.0232
1669919872,5,814,815,0.00566,0.0463
1669919873,5,815,816,0,0
1669919874,5,816,817,0,0
1669919875,5,817,818,0,0
1669919876,5,818,819,0,0
1669919877,5,819,820,0,0
1669919878,5,820,821,0,0
1669919879,5,821,822,0,0
1669919880,5,822,823,0,0
1669919881,5,823,824,0,0
1669919882,5,824,825,0,0
1669919883,5,825,826,0,0
1669919884,5,826,827,0,0
1669919885,5,827,828,0,0
1669919886,5,828,829,0,0
1669919887,5,829,830,0,0
1669919888,5,830,831,0,0
1669919889,5,831,832,0,0
1669919890,5,832,833,0,0
1669919891,5,833,834,0,0
1669919892,5,834,835,0,0
1669919893,5,835,836,0,0
1669919894,5,836,837,0,0
1669919895,5,837,838,0,0
1669919896,5,838,839,0,0
1669919897,5,839,840,0,0
1669919898,5,840,841,0,0
1669919899,5,841,842,0,0
1669919900,5,842,843,0,0
1669919901,5,843,844,0,0
1669919902,5,844,845,0,0
1669919903,5,845,846,0,0
1669919904,5,846,847,0,0
1669919905,5,847,848,0,0
1669919906,5,848,849,0,0
1669919907,5,849,850,0,0
1669919908,5,850,851,0,0
1669919909,5,851,852,0,0
1669919910,5,852,853,0,0
1669919911,5,853,854,0,0
1669919912,5,854,855,0,0
1669919913,5,855,856,0,0
1669919914,5,856,857,0,0
1669919915,5,857,858,0.00141,0.0116
1669919916,5,858,859,0.00566,0.0463
1669919917,5,859,860,0.00141,0.0116
1669919918,5,860,861,0.00141,0.0116
1669919919,5,861,862,0,0
1669919920,5,862,863,0,0
1669919921,5,863,864,0.00141,0.0116
1669919922,5,864,865,0,0
1669919923,5,865,866,0,0
1669919924,5,866,867,0,0
1669919925,5,867,868,0,0
1669919926,5,868,869,0,0
1669919927,5,869,870,0,0
1669919928,5,870,871,0,0
1669919929,5,871,872,0,0
1669919930,5,872,873,0,0
1669919931,5,873,874,0,0
1669919932,5,874,875,0,0
1669919933,5,875,876,0,0
1669919934,5,876,877,0.00283,0.0232
1669919935,5,877,878,0.00848,0.0695
1669919936,5,878,879,0,0
1669919937,5,879,880,0,0
1669919938,5,880,881,0,0
1669919939,5,881,882,0,0
1669919940,5,882,883,0,0
1669919941,5,883,884,0.00141,0.0116
1669919942,5,884,885,0,0
1669919943,5,885,886,0,0
1669919944,5,886,887,0,0
1669919945,5,887,888,0.00283,0.0232
1669919946,5,888,889,0,0
1669919947,5,889,890,0,0
1669919948,5,890,891,0,0
1669919949,5,891,892,0.00141,0.0116
1669919950,5,892,893,0,0
1669919951,5,893,894,0,0
1669919952,5,894,895,0.00424,0.0348
1669919953,5,895,896,0.00141,0.0116
1669919954,5,896,897,0,0
1669919955,5,897,898,0,0
1669919956,5,898,899,0.00707,0.058
1669919957,5,899,900,0,0
1669919958,5,900,901,0.00566,0.0464
1669919959,5,901,902,0.017,0.139
1669919960,5,902,903,0.0156,0.127
1669919961,5,903,904,0,0
1669919962,5,904,905,0.0099,0.0812
1669919963,5,905,906,0,0
1669919964,5,906,907,0,0
1669919965,5,907,908,0.0113,0.0928
1669919966,5,908,909,0,0
1669919967,5,909,910,0,0
1669919968,5,910,911,0,0
1669919969,5,911,912,0.00141,0.0116
1669919970,5,912,913,0.00707,0.0579
1669919971,5,913,914,0.00707,0.058
1669919972,5,914,915,0.00566,0.0463
1669919973,5,915,916,0,0
1669919974,5,916,917,0.00141,0.0116
1669919975,5,917,918,0,0
1669919976,5,918,919,0.0127,0.105
1669919977,5,919,920,0.00283,0.0232
1669919978,5,920,921,0.0113,0.0927
1669919979,5,921,922,0.00283,0.0232
1669919980,5,922,923,0.00283,0.0232
1669919981,5,923,924,0.00424,0.0347
1669919982,5,924,925,0.00141,0.0116
1669919983,5,925,926,0.00707,0.0579
1669919984,5,926,927,0.00424,0.0348
1669919985,5,927,928,0.00283,0.0232
1669919986,5,928,929,0.00141,0.0116
1669919987,5,929,930,0.00283,0.0232
1669919988,5,930,931,0.00707,0.0579
1669919989,5,931,932,0.00283,0.0231
1669919990,5,932,933,0.00141,0.0116
1669919991,5,933,934,0.00141,0.0116
1669919992,5,934,935,0.00141,0.0116
1669919993,5,935,936,0.00707,0.0579
1669919994,5,936,937,0.00707,0.0579
1669919995,5,937,938,0,0
1669919996,5,938,939,0,0
1669919997,5,939,940,0.00141,0.0116
1669919998,5,940,941,0,0
1669919999,5,941,942,0,0
1669920000,5,942,943,0,0
1669920001,5,943,944,0.00141,0.0116
1669920002,5,944,945,0.00141,0.0116
1669920003,5,945,946,0,0
1669920004,5,946,947,0.00141,0.0116
1669920005,5,947,948,0,0
1669920006,5,948,949,0.00141,0.0116
1669920007,5,949,950,0.00141,0.0116
1669920008,5,950,951,0.00141,0.0116
1669920009,5,951,952,0,0
1669920010,5,952,953,0,0
1669920011,5,953,954,0,0
1669920012,5,954,955,0,0
1669920013,5,955,956,0,0
1669920014,5,956,957,0,0
1669920015,5,957,958,0,0
1669920016,5,958,959,0,0
1669920017,5,959,960,0,0
1669920018,5,960,961,0,0
1669920019,5,961,962,0,0
1669920020,5,962,963,0,0
1669920021,5,963,964,0,0
1669920022,5,964,965,0,0
1669920023,5,965,966,0,0
1669920024,5,966,967,0,0
1669920025,5,967,968,0,0
1669920026,5,968,969,0,0
1669920027,5,969,970,0,0
1669920028,5,970,971,0,0
1669920029,5,971,972,0.00141,0.0116
1669920030,5,972,973,0.00141,0.0116
1669920031,5,973,974,0,0
1669920032,5,974,975,0.00141,0.0116
1669920033,5,975,976,0.00141,0.0116
1669920034,5,976,977,0,0
1669920035,5,977,978,0.00141,0.0116
1669920036,5,978,979,0.00141,0.0116
1669920037,5,979,980,0.00141,0.0116
1669920038,5,980,981,0.00141,0.0116
1669920039,5,981,982,0.00141,0.0116
1669920040,5,982,983,0.00141,0.0116
1669920041,5,983,984,0.00141,0.0116
1669920042,5,984,985,0.00141,0.0116
1669920043,5,985,986,0.00141,0.0116
1669920044,5,986,987,0.00141,0.0116
1669920045,5,987,988,0.00424,0.0348
1669920046,5,988,989,0.00141,0.0116
1669920047,5,989,990,0.00283,0.0232
1669920048,5,990,991,0.00141,0.0116
1669920049,5,991,992,0,0
1669920050,5,992,993,0,0
1669920051,5,993,994,0,0
1669920052,5,994,995,0,0
1669920053,5,995,996,0,0
1669920054,5,996,997,0,0
1669920055,5,997,998,0,0
1669920056,5,998,999,0,0
1669920057,5,999,1000,0,0
1669920058,5,1000,1001,0,0
1669920059,5,1001,1002,0,0
1669920060,5,1002,1003,0,0
1669920061,5,1003,1004,0,0
1669920062,5,1004,1005,0,0
1669920063,5,1005,1006,0,0
1669920064,5,1006,1007,0,0
1669920065,5,1007,1008,0,0
1669920066,5,1008,1009,0,0
1669920067,5,1009,1010,0,0
1669920068,5,1010,1011,0,0
1669920069,5,1011,1012,0,0
1669920070,5,1012,1013,0,0
1669920071,5,1013,1014,0,0
1669920072,5,1014,1015,0,0
1669920073,5,1015,1016,0,0
1669920074,5,1016,1017,0,0
1669920075,5,1017,1018,0,0
1669920076,5,1018,1019,0,0
1669920077,5,1019,1020,0,0
1669920078,5,1020,1021,0.00141,0.0116
1669920079,5,1021,1022,0,0
1669920080,5,1022,1023,0,0
1669920081,5,1023,1024,0,0
1669920082,5,1024,1025,0.00424,0.0348
1669920083,5,1025,1026,0,0
1669920084,5,1026,1027,0.00283,0.0232
1669920085,5,1027,1028,0.00141,0.0116
1669920086,5,1028,1029,0.00424,0.0348
1669920087,5,1029,1030,0,0
1669920088,5,1030,1031,0.00141,0.0116
1669920089,5,1031,1032,0.00848,0.0695
1669920090,5,1032,1033,0.00707,0.0579
1669920091,5,1033,1034,0.00141,0.0116
1669920092,5,1034,1035,0.00848,0.0695
1669920093,5,1035,1036,0.00707,0.0579
1669920094,5,1036,1037,0.00424,0.0347
1669920095,5,1037,1038,0.00566,0.0464
1669920096,5,1038,1039,0.00566,0.0463
1669920097,5,1039,1040,0,0
1669920098,5,1040,1041,0.00424,0.0348
1669920099,5,1041,1042,0.00141,0.0116
1669920100,5,1042,1043,0.0099,0.081
1669920101,5,1043,1044,0.00141,0.0116
1669920102,5,1044,1045,0.00566,0.0465
1669920103,5,1045,1046,0.00424,0.0347
1669920104,5,1046,1047,0.00848,0.0696
1669920105,5,1047,1048,0,0
1669920106,5,1048,1049,0.00283,0.0232
1669920107,5,1049,1050,0.00283,0.0232
1669920108,5,1050,1051,0.00141,0.0116
1669920109,5,1051,1052,0.00283,0.0232
1669920110,5,1052,1053,0.00141,0.0116
1669920111,5,1053,1054,0.00141,0.0116
1669920112,5,1054,1055,0.00283,0.0232
1669920113,5,1055,1056,0.00283,0.0232
1669920114,5,1056,1057,0,0
1669920115,5,1057,1058,0.00707,0.058
1669920116,5,1058,1059,0.00141,0.0116
1669920117,5,1059,1060,0.00141,0.0116
1669920118,5,1060,1061,0,0
1669920119,5,1061,1062,0.00283,0.0232
1669920120,5,1062,1063,0.00424,0.0348
1669920121,5,1063,1064,0,0
1669920122,5,1064,1065,0.00424,0.0348
1669920123,5,1065,1066,0.00141,0.0116
1669920124,5,1066,1067,0.00848,0.0695
1669920125,5,1067,1068,0.00566,0.0463
1669920126,5,1068,1069,0.00141,0.0116
1669920127,5,1069,1070,0.00141,0.0116
1669920128,5,1070,1071,0,0
1669920129,5,1071,1072,0,0
1669920130,5,1072,1073,0,0
1669920131,5,1073,1074,0,0
1669920132,5,1074,1075,0,0
1669920133,5,1075,1076,0,0
1669920134,5,1076,1077,0,0
1669920135,5,1077,1078,0.00141,0.0116
1669920136,5,1078,1079,0.00141,0.0116
1669920137,5,1079,1080,0.00283,0.0232
1669920138,5,1080,1081,0.00141,0.0116
1669920139,5,1081,1082,0.00141,0.0116
1669920140,5,1082,1083,0.00283,0.0232
1669920141,5,1083,1084,0.00141,0.0116
1669920142,5,1084,1085,0.00141,0.0116
1669920143,5,1085,1086,0.00283,0.0232
1669920144,5,1086,1087,0.00141,0.0116
1669920145,5,1087,1088,0.00141,0.0116
1669920146,5,1088,1089,0.00424,0.0348
1669920147,5,1089,1090,0,0
1669920148,5,1090,1091,0.00141,0.0116
1669920149,5,1091,1092,0.00283,0.0232
1669920150,5,1092,1093,0.00283,0.0232
1669920151,5,1093,1094,0,0
1669920152,5,1094,1095,0,0
1669920153,5,1095,1096,0,0
1669920154,5,1096,1097,0.00141,0.0116
1669920155,5,1097,1098,0,0
1669920156,5,1098,1099,0,0
1669920157,5,1099,1100,0,0
1669920158,5,1100,1101,0,0
1669920159,5,1101,1102,0,0
1669920160,5,1102,1103,0,0
1669920161,5,1103,1104,0,0
1669920162,5,1104,1105,0,0
1669920163,5,1105,1106,0,0
1669920164,5,1106,1107,0,0
1669920165,5,1107,1108,0,0
1669920166,5,1108,1109,0,0
1669920167,5,1109,1110,0,0
1669920168,5,1110,1111,0,0
1669920169,5,1111,1112,0,0
1669920170,5,1112,1113,0,0
1669920171,5,1113,1114,0,0
1669920172,5,1114,1115,0,0
1669920173,5,1115,1116,0,0
1669920174,5,1116,1117,0,0
1669920175,5,1117,1118,0,0
1669920176,5,1118,1119,0,0
1669920177,5,1119,1120,0,0
1669920178,5,1120,1121,0,0
1669920179,5,1121,1122,0,0
1669920180,5,1122,1123,0,0
1669920181,5,1123,1124,0,0
1669920182,5,1124,1125,0,0
1669920183,5,1125,1126,0,0
1669920184,5,1126,1127,0,0
1669920185,5,1127,1128,0,0
1669920186,5,1128,1129,0,0
1669920187,5,1129,1130,0,0
1669920188,5,1130,1131,0,0
1669920189,5,1131,1132,0,0
1669920190,5,1132,1133,0.00141,0.0116
1669920191,5,1133,1134,0,0
1669920192,5,1134,1135,0,0
1669920193,5,1135,1136,0.00141,0.0116
1669920194,5,1136,1137,0,0
1669920195,5,1137,1138,0.00141,0.0116
1669920196,5,1138,1139,0,0
1669920197,5,1139,1140,0,0
1669920198,5,1140,1141,0.00141,0.0116
1669920199,5,1141,1142,0,0
1669920200,5,1142,1143,0.00141,0.0116
1669920201,5,1143,1144,0,0
1669920202,5,1144,1145,0.00141,0.0116
1669920203,5,1145,1146,0,0
1669920204,5,1146,1147,0,0
1669920205,5,1147,1148,0.00141,0.0116
1669920206,5,1148,1149,0,0
1669920207,5,1149,1150,0.00141,0.0116
1669920208,5,1150,1151,0,0
1669920209,5,1151,1152,0.00141,0.0116
1669920210,5,1152,1153,0,0
1669920211,5,1153,1154,0.00141,0.0116
1669920212,5,1154,1155,0,0
1669920213,5,1155,1156,0,0
1669920214,5,1156,1157,0,0
1669920215,5,1157,1158,0,0
1669920216,5,1158,1159,0,0
1669920217,5,1159,1160,0,0
1669920218,5,1160,1161,0,0
1669920219,5,1161,1162,0,0
1669920220,5,1162,1163,0,0
1669920221,5,1163,1164,0,0
1669920222,5,1164,1165,0,0
1669920223,5,1165,1166,0,0
1669920224,5,1166,1167,0,0
1669920225,5,1167,1168,0,0
1669920226,5,1168,1169,0,0
1669920227,5,1169,1170,0,0
1669920228,5,1170,1171,0,0
1669920229,5,1171,1172,0,0
1669920230,5,1172,1173,0,0
1669920231,5,1173,1174,0,0
1669920232,5,1174,1175,0,0
1669920233,5,1175,1176,0,0
1669920234,5,1176,1177,0,0
1669920235,5,1177,1178,0,0
1669920236,5,1178,1179,0,0
1669920237,5,1179,1180,0,0
1669920238,5,1180,1181,0,0
1669920239,5,1181,1182,0,0
1669920240,5,1182,1183,0,0
1669920241,5,1183,1184,0,0
1669920242,5,1184,1185,0,0
1669920243,5,1185,1186,0,0
1669920244,5,1186,1187,0,0
1669920245,5,1187,1188,0,0
1669920246,5,1188,1189,0,0
1669920247,5,1189,1190,0,0
1669920248,5,1190,1191,0,0
1669920249,5,1191,1192,0,0
1669920250,5,1192,1193,0,0
1669920251,5,1193,1194,0,0
1669920252,5,1194,1195,0,0
1669920253,5,1195,1196,0,0
1669920254,5,1196,1197,0,0
1669920255,5,1197,1198,0,0
1669920256,5,1198,1199,0,0
1669920257,5,1199,1200,0,0
1669920258,5,1200,1201,0.00141,0.0116
1669920259,5,1201,1202,0,0
1669920260,5,1202,1203,0.00141,0.0116
1669920261,5,1203,1204,0,0
1669920262,5,1204,1205,0.00141,0.0116
1669920263,5,1205,1206,0.00141,0.0116
1669920264,5,1206,1207,0.00141,0.0116
1669920265,5,1207,1208,0,0
1669920266,5,1208,1209,0.00141,0.0116
1669920267,5,1209,1210,0.00141,0.0116
1669920268,5,1210,1211,0.00424,0.0348
1669920269,5,1211,1212,0.00141,0.0116
1669920270,5,1212,1213,0.00566,0.0463
1669920271,5,1213,1214,0,0
1669920272,5,1214,1215,0,0
1669920273,5,1215,1216,0.00141,0.0116
1669920274,5,1216,1217,0.00424,0.0348
1669920275,5,1217,1218,0,0
1669920276,5,1218,1219,0.00566,0.0464
1669920277,5,1219,1220,0,0
1669920278,5,1220,1221,0.00141,0.0116
1669920279,5,1221,1222,0.00424,0.0348
1669920280,5,1222,1223,0.00141,0.0116
1669920281,5,1223,1224,0.00283,0.0232
1669920282,5,1224,1225,0.00283,0.0232
1669920283,5,1225,1226,0.00283,0.0232
1669920284,5,1226,1227,0.00283,0.0232
1669920285,5,1227,1228,0.00141,0.0116
1669920286,5,1228,1229,0,0
1669920287,5,1229,1230,0,0
1669920288,5,1230,1231,0,0
1669920289,5,1231,1232,0,0
1669920290,5,1232,1233,0,0
1669920291,5,1233,1234,0,0
1669920292,5,1234,1235,0,0
1669920293,5,1235,1236,0,0
1669920294,5,1236,1237,0,0
1669920295,5,1237,1238,0,0
1669920296,5,1238,1239,0,0
1669920297,5,1239,1240,0.00141,0.0116
1669920298,5,1240,1241,0.00141,0.0116
1669920299,5,1241,1242,0.00283,0.0232
1669920300,5,1242,1243,0.00141,0.0116
1669920301,5,1243,1244,0.00141,0.0116
1669920302,5,1244,1245,0.00141,0.0116
1669920303,5,1245,1246,0.00141,0.0116
1669920304,5,1246,1247,0.00283,0.0232
1669920305,5,1247,1248,0.00141,0.0116
1669920306,5,1248,1249,0.00141,0.0116
1669920307,5,1249,1250,0.00141,0.0116
1669920308,5,1250,1251,0.00283,0.0232
1669920309,5,1251,1252,0.00141,0.0116
1669920310,5,1252,1253,0.00141,0.0116
1669920311,5,1253,1254,0.00283,0.0232
1669920312,5,1254,1255,0.00141,0.0116
1669920313,5,1255,1256,0.00141,0.0116
1669920314,5,1256,1257,0.00141,0.0116
1669920315,5,1257,1258,0.00283,0.0232
1669920316,5,1258,1259,0.00141,0.0116
1669920317,5,1259,1260,0.00141,0.0116
1669920318,5,1260,1261,0.00283,0.0232
1669920319,5,1261,1262,0.00141,0.0116
1669920320,5,1262,1263,0.00141,0.0116
1669920321,5,1263,1264,0.00283,0.0232
1669920322,5,1264,1265,0.00424,0.0347
1669920323,5,1265,1266,0.00283,0.0232
1669920324,5,1266,1267,0.00283,0.0231
1669920325,5,1267,1268,0.00283,0.0232
1669920326,5,1268,1269,0.00283,0.0232
1669920327,5,1269,1270,0.00283,0.0232
1669920328,5,1270,1271,0.00141,0.0116
1669920329,5,1271,1272,0.00283,0.0232
1669920330,5,1272,1273,0.00283,0.0232
1669920331,5,1273,1274,0.00283,0.0232
1669920332,5,1274,1275,0,0
1669920333,5,1275,1276,0,0
1669920334,5,1276,1277,0,0
1669920335,5,1277,1278,0,0
1669920336,5,1278,1279,0,0
1669920337,5,1279,1280,0.00283,0.0232
1669920338,5,1280,1281,0.00283,0.0232
1669920339,5,1281,1282,0.00283,0.0232
1669920340,5,1282,1283,0.00283,0.0232
1669920341,5,1283,1284,0.00566,0.0463
1669920342,5,1284,1285,0,0
1669920343,5,1285,1286,0.00283,0.0232
1669920344,5,1286,1287,0.00141,0.0116
1669920345,5,1287,1288,0.00283,0.0232
1669920346,5,1288,1289,0.00141,0.0116
1669920347,5,1289,1290,0.00141,0.0116
1669920348,5,1290,1291,0.00141,0.0116
1669920349,5,1291,1292,0.00141,0.0116
1669920350,5,1292,1293,0.00283,0.0232
1669920351,5,1293,1294,0.00141,0.0116
1669920352,5,1294,1295,0.00141,0.0116
1669920353,5,1295,1296,0.00141,0.0116
1669920354,5,1296,1297,0.00141,0.0116
1669920355,5,1297,1298,0.00141,0.0116
1669920356,5,1298,1299,0.00283,0.0232
1669920357,5,1299,1300,0.00141,0.0116
1669920358,5,1300,1301,0.00141,0.0116
1669920359,5,1301,1302,0.00141,0.0116
1669920360,5,1302,1303,0.00283,0.0232
1669920361,5,1303,1304,0.00141,0.0116
1669920362,5,1304,1305,0.00141,0.0116
1669920363,5,1305,1306,0.00283,0.0231
1669920364,5,1306,1307,0.00141,0.0116
1669920365,5,1307,1308,0.00141,0.0116
1669920366,5,1308,1309,0.00283,0.0232
1669920367,5,1309,1310,0.00141,0.0116
1669920368,5,1310,1311,0.00424,0.0347
1669920369,5,1311,1312,0.00141,0.0116
1669920370,5,1312,1313,0.00707,0.0579
1669920371,5,1313,1314,0,0
1669920372,5,1314,1315,0,0
1669920373,5,1315,1316,0,0
1669920374,5,1316,1317,0.00141,0.0116
1669920375,5,1317,1318,0.00141,0.0116
1669920376,5,1318,1319,0,0
1669920377,5,1319,1320,0,0
1669920378,5,1320,1321,0,0
1669920379,5,1321,1322,0,0
1669920380,5,1322,1323,0,0
1669920381,5,1323,1324,0,0
1669920382,5,1324,1325,0,0
1669920383,5,1325,1326,0,0
1669920384,5,1326,1327,0.00141,0.0116
1669920385,5,1327,1328,0,0
1669920386,5,1328,1329,0,0
1669920387,5,1329,1330,0.00283,0.0232
1669920388,5,1330,1331,0,0
1669920389,5,1331,1332,0,0
1669920390,5,1332,1333,0.00141,0.0116
1669920391,5,1333,1334,0,0
1669920392,5,1334,1335,0,0
1669920393,5,1335,1336,0.00141,0.0116
1669920394,5,1336,1337,0,0
1669920395,5,1337,1338,0,0
1669920396,5,1338,1339,0.00424,0.0348
1669920397,5,1339,1340,0.00283,0.0232
1669920398,5,1340,1341,0.00141,0.0116
1669920399,5,1341,1342,0,0
1669920400,5,1342,1343,0.00566,0.0464
1669920401,5,1343,1344,0.0283,0.232
1669920402,5,1344,1345,0.0495,0.405
1669920403,5,1345,1346,0.0113,0.0927
1669920404,5,1346,1347,0.0184,0.151
1669920405,5,1347,1348,0.0269,0.22
1669920406,5,1348,1349,0.041,0.336
1669920407,5,1349,1350,0.0184,0.151
1669920408,5,1350,1351,0.0113,0.0926
1669920409,5,1351,1352,0.00707,0.0579
1669920410,5,1352,1353,0.00848,0.0695
1669920411,5,1353,1354,0.0382,0.313
1669920412,5,1354,1355,0.0622,0.51
1669920413,5,1355,1356,0.0735,0.602
1669920414,5,1356,1357,0.187,1.53
1669920415,5,1357,1358,0.185,1.52
1669920416,5,1358,1359,0.355,2.91
1669920417,5,1359,1360,0.372,3.05
1669920418,5,1360,1361,0.428,3.51
1669920419,5,1361,1362,0.465,3.81
1669920420,5,1362,1363,0.368,3.01
1669920421,5,1363,1364,0.447,3.66
1669920422,5,1364,1365,0.795,6.51
1669920423,5,1365,1366,0.56,4.59
1669920424,5,1366,1367,0.157,1.29
1669920425,5,1367,1368,1.03,8.62
1669920426,5,1368,1369,0.604,4.95
1669920427,5,1369,1370,0.626,5.13
1669920428,5,1370,1371,0.625,5.12
1669920429,5,1371,1372,0.622,5.1
1669920430,5,1372,1373,0.602,4.93
1669920431,5,1373,1374,0.537,4.4
1669920432,5,1374,1375,0.559,4.57
1669920433,5,1375,1376,0.638,5.23
1669920434,5,1376,1377,0.617,5.05
1669920435,5,1377,1378,0.628,5.14
1669920436,5,1378,1379,0.629,5.15
1669920437,5,1379,1380,0.321,2.63
1669920438,5,1380,1381,0.918,7.52
1669920439,5,1381,1382,0.628,5.14
1669920440,5,1382,1383,0.629,5.15
1669920441,5,1383,1384,0.461,3.78
1669920442,5,1384,1385,0.796,6.52
1669920443,5,1385,1386,0.624,5.11
1669920444,5,1386,1387,0.635,5.2
1669920445,5,1387,1388,0.635,5.2
1669920446,5,1388,1389,0.622,5.09
1669920447,5,1389,1390,0.629,5.16
1669920448,5,1390,1391,0.638,5.22
1669920449,5,1391,1392,0.628,5.14
1669920450,5,1392,1393,0.632,5.18
1669920451,5,1393,1394,0.625,5.12
1669920452,5,1394,1395,0.626,5.13
1669920453,5,1395,1396,0.399,3.27
1669920454,5,1396,1397,0.851,6.97
1669920455,5,1397,1398,0.635,5.2
1669920456,5,1398,1399,0.621,5.09
1669920457,5,1399,1400,0.564,4.62
1669920458,5,1400,1401,0.68,5.57
1669920459,5,1401,1402,0.635,5.2
1669920460,5,1402,1403,0.622,5.1
1669920461,5,1403,1404,0.641,5.25
1669920462,5,1404,1405,0.639,5.23
1669920463,5,1405,1406,0.631,5.17
1669920464,5,1406,1407,0.629,5.15
1669920465,5,1407,1408,0.635,5.2
1669920466,5,1408,1409,0.635,5.2
1669920467,5,1409,1410,0.634,5.19
1669920468,5,1410,1411,0.632,5.17
1669920469,5,1411,1412,0.346,2.84
1669920470,5,1412,1413,0.902,7.4
1669920471,5,1413,1414,0.635,5.2
1669920472,5,1414,1415,0.618,5.06
1669920473,5,1415,1416,0.618,5.06
1669920474,5,1416,1417,0.351,2.87
1669920475,5,1417,1418,0.897,7.34
1669920476,5,1418,1419,0.624,5.11
1669920477,5,1419,1420,0.638,5.22
1669920478,5,1420,1421,0.634,5.19
1669920479,5,1421,1422,0.626,5.13
1669920480,5,1422,1423,0.632,5.17
1669920481,5,1423,1424,0.634,5.2
1669920482,5,1424,1425,0.638,5.22
1669920483,5,1425,1426,0.614,5.03
1669920484,5,1426,1427,0.632,5.18
1669920485,5,1427,1428,0.26,2.13
1669920486,5,1428,1429,0.997,8.17
1669920487,5,1429,1430,0.628,5.14
1669920488,5,1430,1431,0.638,5.22
1669920489,5,1431,1432,0.65,5.33
1669920490,5,1432,1433,0.369,3.02
1669920491,5,1433,1434,0.785,6.43
1669920492,5,1434,1435,0.567,4.65
1669920493,5,1435,1436,0.634,5.19
1669920494,5,1436,1437,0.636,5.21
1669920495,5,1437,1438,0.632,5.18
1669920496,5,1438,1439,0.619,5.07
